MemTotal:        8025424 kB
MemFree:          232084 kB
MemAvailable:    4666156 kB
Buffers:         1502732 kB
Cached:          2040896 kB
SwapCached:         9492 kB
Active:          2192020 kB
Inactive:        4262808 kB
Active(anon):    1506804 kB
Inactive(anon):  1404844 kB
Active(file):     685216 kB
Inactive(file):  2857964 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             53260 kB
Writeback:             0 kB
AnonPages:       2774796 kB
Mapped:           126988 kB
Shmem:               348 kB
KReclaimable:    1093864 kB
Slab:            1218224 kB
SReclaimable:    1093864 kB
SUnreclaim:       124360 kB
KernelStack:       12192 kB
PageTables:        16320 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9652696 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1357824 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
