MemTotal:        8025424 kB
MemFree:          199840 kB
MemAvailable:    4699292 kB
Buffers:         1561196 kB
Cached:          2045416 kB
SwapCached:         9536 kB
Active:          2409436 kB
Inactive:        4074644 kB
Active(anon):    1512476 kB
Inactive(anon):  1365380 kB
Active(file):     896960 kB
Inactive(file):  2709264 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             37840 kB
Writeback:             4 kB
AnonPages:       2767528 kB
Mapped:           126180 kB
Shmem:               372 kB
KReclaimable:    1096200 kB
Slab:            1218120 kB
SReclaimable:    1096200 kB
SUnreclaim:       121920 kB
KernelStack:       12128 kB
PageTables:        15944 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8797852 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1366016 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
