MemTotal:        8025424 kB
MemFree:          214112 kB
MemAvailable:    4685968 kB
Buffers:         1503636 kB
Cached:          2086040 kB
SwapCached:         9020 kB
Active:          2130336 kB
Inactive:        4316412 kB
Active(anon):    1755164 kB
Inactive(anon):  1102324 kB
Active(file):     375172 kB
Inactive(file):  3214088 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             43328 kB
Writeback:             0 kB
AnonPages:       2715840 kB
Mapped:           123280 kB
Shmem:               208 kB
KReclaimable:    1085568 kB
Slab:            1204196 kB
SReclaimable:    1085568 kB
SUnreclaim:       118628 kB
KernelStack:       12064 kB
PageTables:        15776 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794268 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1341440 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
