MemTotal:        8025424 kB
MemFree:          200772 kB
MemAvailable:    4692452 kB
Buffers:         2012560 kB
Cached:          1587164 kB
SwapCached:         9852 kB
Active:          1584524 kB
Inactive:        4909672 kB
Active(anon):    1390312 kB
Inactive(anon):  1504704 kB
Active(file):     194212 kB
Inactive(file):  3404968 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             25116 kB
Writeback:            28 kB
AnonPages:       2778700 kB
Mapped:           128796 kB
Shmem:               496 kB
KReclaimable:    1095472 kB
Slab:            1220988 kB
SReclaimable:    1095472 kB
SUnreclaim:       125516 kB
KernelStack:       12080 kB
PageTables:        16268 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9669656 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1355776 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
