MemTotal:        8025424 kB
MemFree:          229456 kB
MemAvailable:    4714644 kB
Buffers:         1542336 kB
Cached:          2051316 kB
SwapCached:         9512 kB
Active:          2283644 kB
Inactive:        4175116 kB
Active(anon):    1500080 kB
Inactive(anon):  1365388 kB
Active(file):     783564 kB
Inactive(file):  2809728 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3812 kB
Writeback:            20 kB
AnonPages:       2757080 kB
Mapped:           127428 kB
Shmem:               364 kB
KReclaimable:    1094868 kB
Slab:            1214684 kB
SReclaimable:    1094868 kB
SUnreclaim:       119816 kB
KernelStack:       12096 kB
PageTables:        16160 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9652704 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1368064 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
