MemTotal:        8025424 kB
MemFree:          270560 kB
MemAvailable:    4684560 kB
Buffers:         1407452 kB
Cached:          2118044 kB
SwapCached:         9380 kB
Active:          2121396 kB
Inactive:        4304396 kB
Active(anon):    1495728 kB
Inactive(anon):  1404884 kB
Active(file):     625668 kB
Inactive(file):  2899512 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             35536 kB
Writeback:             0 kB
AnonPages:       2768816 kB
Mapped:           124972 kB
Shmem:               332 kB
KReclaimable:    1091792 kB
Slab:            1216148 kB
SReclaimable:    1091792 kB
SUnreclaim:       124356 kB
KernelStack:       12096 kB
PageTables:        15900 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8796236 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1368064 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
