MemTotal:        8025424 kB
MemFree:          120168 kB
MemAvailable:    4673824 kB
Buffers:         1632844 kB
Cached:          2026672 kB
SwapCached:         9552 kB
Active:          2599780 kB
Inactive:        3953456 kB
Active(anon):    1531108 kB
Inactive(anon):  1363028 kB
Active(file):    1068672 kB
Inactive(file):  2590428 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3648 kB
Writeback:           296 kB
AnonPages:       2782400 kB
Mapped:           128732 kB
Shmem:               440 kB
KReclaimable:    1097528 kB
Slab:            1222936 kB
SReclaimable:    1097528 kB
SUnreclaim:       125408 kB
KernelStack:       12160 kB
PageTables:        17140 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10422588 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
