MemTotal:        8025424 kB
MemFree:          175628 kB
MemAvailable:    4683272 kB
Buffers:         1399152 kB
Cached:          2220296 kB
SwapCached:         9380 kB
Active:          2101724 kB
Inactive:        4417256 kB
Active(anon):    1494940 kB
Inactive(anon):  1404892 kB
Active(file):     606784 kB
Inactive(file):  3012364 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             21052 kB
Writeback:           200 kB
AnonPages:       2768284 kB
Mapped:           125200 kB
Shmem:               288 kB
KReclaimable:    1091468 kB
Slab:            1215284 kB
SReclaimable:    1091468 kB
SUnreclaim:       123816 kB
KernelStack:       12064 kB
PageTables:        16100 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8793840 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1368064 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
