MemTotal:        8025424 kB
MemFree:          216400 kB
MemAvailable:    4689564 kB
Buffers:         1524128 kB
Cached:          2058500 kB
SwapCached:         9500 kB
Active:          2217376 kB
Inactive:        4246388 kB
Active(anon):    1483896 kB
Inactive(anon):  1397656 kB
Active(file):     733480 kB
Inactive(file):  2848732 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23536 kB
Writeback:             0 kB
AnonPages:       2745508 kB
Mapped:           126124 kB
Shmem:               384 kB
KReclaimable:    1093924 kB
Slab:            1214408 kB
SReclaimable:    1093924 kB
SUnreclaim:       120484 kB
KernelStack:       12208 kB
PageTables:        16152 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8797672 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1359872 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
