MemTotal:        8025424 kB
MemFree:          141220 kB
MemAvailable:    4394484 kB
Buffers:         1643008 kB
Cached:          1727920 kB
SwapCached:         8528 kB
Active:          2093616 kB
Inactive:        4409272 kB
Active(anon):    1920276 kB
Inactive(anon):  1212004 kB
Active(file):     173340 kB
Inactive(file):  3197268 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         922132 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             46876 kB
Writeback:             0 kB
AnonPages:       3039520 kB
Mapped:           153768 kB
Shmem:               312 kB
KReclaimable:    1085628 kB
Slab:            1208372 kB
SReclaimable:    1085628 kB
SUnreclaim:       122744 kB
KernelStack:       12560 kB
PageTables:        16316 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9315720 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1509376 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
