MemTotal:        8025424 kB
MemFree:          180988 kB
MemAvailable:    4662636 kB
Buffers:         1394500 kB
Cached:          2202560 kB
SwapCached:         9268 kB
Active:          1998068 kB
Inactive:        4524780 kB
Active(anon):    1489040 kB
Inactive(anon):  1437056 kB
Active(file):     509028 kB
Inactive(file):  3087724 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              8376 kB
Writeback:             0 kB
AnonPages:       2783272 kB
Mapped:           136088 kB
Shmem:               284 kB
KReclaimable:    1087868 kB
Slab:            1211444 kB
SReclaimable:    1087868 kB
SUnreclaim:       123576 kB
KernelStack:       12592 kB
PageTables:        16208 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9309156 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1337344 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
