MemTotal:        8025424 kB
MemFree:          440056 kB
MemAvailable:    5198660 kB
Buffers:          948464 kB
Cached:          1795444 kB
SwapCached:        47220 kB
Active:          1323216 kB
Inactive:        3757592 kB
Active(anon):    1024556 kB
Inactive(anon):  1312612 kB
Active(file):     298660 kB
Inactive(file):  2444980 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         498520 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              6656 kB
Writeback:             0 kB
AnonPages:       2268112 kB
Mapped:           200076 kB
Shmem:               240 kB
KReclaimable:    2217936 kB
Slab:            2391740 kB
SReclaimable:    2217936 kB
SUnreclaim:       173804 kB
KernelStack:       13312 kB
PageTables:        17236 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10123584 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
