MemTotal:        8025424 kB
MemFree:          225544 kB
MemAvailable:    5258276 kB
Buffers:         1279856 kB
Cached:          1627560 kB
SwapCached:        46144 kB
Active:          1630624 kB
Inactive:        3555716 kB
Active(anon):    1104728 kB
Inactive(anon):  1174692 kB
Active(file):     525896 kB
Inactive(file):  2381024 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         309344 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             34416 kB
Writeback:             0 kB
AnonPages:       2206792 kB
Mapped:           121996 kB
Shmem:               180 kB
KReclaimable:    2328784 kB
Slab:            2506516 kB
SReclaimable:    2328784 kB
SUnreclaim:       177732 kB
KernelStack:       12784 kB
PageTables:        17324 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10112124 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
