MemTotal:        8025424 kB
MemFree:          170488 kB
MemAvailable:    5254088 kB
Buffers:         1280852 kB
Cached:          1673380 kB
SwapCached:        45876 kB
Active:          1508064 kB
Inactive:        3704344 kB
Active(anon):    1083524 kB
Inactive(anon):  1175080 kB
Active(file):     424540 kB
Inactive(file):  2529264 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         307552 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             17880 kB
Writeback:           188 kB
AnonPages:       2185932 kB
Mapped:           121588 kB
Shmem:               164 kB
KReclaimable:    2332768 kB
Slab:            2510796 kB
SReclaimable:    2332768 kB
SUnreclaim:       178028 kB
KernelStack:       12704 kB
PageTables:        17224 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9823152 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
