MemTotal:        8025424 kB
MemFree:          185868 kB
MemAvailable:    5283460 kB
Buffers:         1755900 kB
Cached:          1226776 kB
SwapCached:        46184 kB
Active:          1918880 kB
Inactive:        3273468 kB
Active(anon):    1789640 kB
Inactive(anon):   420312 kB
Active(file):     129240 kB
Inactive(file):  2853156 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         353920 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             44272 kB
Writeback:         25944 kB
AnonPages:       2137808 kB
Mapped:           153672 kB
Shmem:               160 kB
KReclaimable:    2318168 kB
Slab:            2496204 kB
SReclaimable:    2318168 kB
SUnreclaim:       178036 kB
KernelStack:       12736 kB
PageTables:        17080 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9762816 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    155648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
