MemTotal:        8025424 kB
MemFree:          241832 kB
MemAvailable:    5305324 kB
Buffers:         1170604 kB
Cached:          1748812 kB
SwapCached:        46108 kB
Active:          2042904 kB
Inactive:        3092312 kB
Active(anon):    1581884 kB
Inactive(anon):   634104 kB
Active(file):     461020 kB
Inactive(file):  2458208 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         166068 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             21788 kB
Writeback:             0 kB
AnonPages:       2136564 kB
Mapped:           120208 kB
Shmem:               164 kB
KReclaimable:    2347236 kB
Slab:            2524624 kB
SReclaimable:    2347236 kB
SUnreclaim:       177388 kB
KernelStack:       12688 kB
PageTables:        17248 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9853272 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
