MemTotal:        8025424 kB
MemFree:          420384 kB
MemAvailable:    5317224 kB
Buffers:         1186052 kB
Cached:          1628392 kB
SwapCached:        44236 kB
Active:          1650192 kB
Inactive:        3392864 kB
Active(anon):    1309396 kB
Inactive(anon):   919480 kB
Active(file):     340796 kB
Inactive(file):  2473384 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         405120 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             46672 kB
Writeback:             0 kB
AnonPages:       2159096 kB
Mapped:           156172 kB
Shmem:               148 kB
KReclaimable:    2285632 kB
Slab:            2461668 kB
SReclaimable:    2285632 kB
SUnreclaim:       176036 kB
KernelStack:       12736 kB
PageTables:        16972 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10463320 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    155648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
