MemTotal:        8025424 kB
MemFree:          694424 kB
MemAvailable:    5098312 kB
Buffers:         1337856 kB
Cached:          1179652 kB
SwapCached:        33840 kB
Active:          2357548 kB
Inactive:        2612396 kB
Active(anon):    1737640 kB
Inactive(anon):   715048 kB
Active(file):     619908 kB
Inactive(file):  1897348 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         690152 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             32144 kB
Writeback:             0 kB
AnonPages:       2388448 kB
Mapped:           226940 kB
Shmem:               204 kB
KReclaimable:    2089604 kB
Slab:            2260900 kB
SReclaimable:    2089604 kB
SUnreclaim:       171296 kB
KernelStack:       13264 kB
PageTables:        17208 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10097992 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
