MemTotal:        8025424 kB
MemFree:          603812 kB
MemAvailable:    5279788 kB
Buffers:         1666732 kB
Cached:           888504 kB
SwapCached:        44504 kB
Active:          1189992 kB
Inactive:        3607896 kB
Active(anon):    1051484 kB
Inactive(anon):  1191328 kB
Active(file):     138508 kB
Inactive(file):  2416568 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         335392 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             32572 kB
Writeback:             0 kB
AnonPages:       2172064 kB
Mapped:           137532 kB
Shmem:               136 kB
KReclaimable:    2323872 kB
Slab:            2500716 kB
SReclaimable:    2323872 kB
SUnreclaim:       176844 kB
KernelStack:       12720 kB
PageTables:        17136 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10661924 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    155648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
