MemTotal:        8025424 kB
MemFree:          290968 kB
MemAvailable:    5046712 kB
Buffers:         1013072 kB
Cached:          1734252 kB
SwapCached:        49896 kB
Active:          2051488 kB
Inactive:        3085516 kB
Active(anon):    1815996 kB
Inactive(anon):   573960 kB
Active(file):     235492 kB
Inactive(file):  2511556 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         506488 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             42724 kB
Writeback:             0 kB
AnonPages:       2318656 kB
Mapped:           204216 kB
Shmem:               236 kB
KReclaimable:    2211668 kB
Slab:            2384716 kB
SReclaimable:    2211668 kB
SUnreclaim:       173048 kB
KernelStack:       13264 kB
PageTables:        17396 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10130096 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
