MemTotal:        8025424 kB
MemFree:          326772 kB
MemAvailable:    5141128 kB
Buffers:         1769248 kB
Cached:          1151340 kB
SwapCached:        49468 kB
Active:          2046920 kB
Inactive:        3286872 kB
Active(anon):    1686316 kB
Inactive(anon):   727232 kB
Active(file):     360604 kB
Inactive(file):  2559640 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         729832 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             27064 kB
Writeback:            64 kB
AnonPages:       2333140 kB
Mapped:           228664 kB
Shmem:               312 kB
KReclaimable:    2097084 kB
Slab:            2268588 kB
SReclaimable:    2097084 kB
SUnreclaim:       171504 kB
KernelStack:       13024 kB
PageTables:        16960 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9697516 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5836 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
