MemTotal:        8025424 kB
MemFree:          305668 kB
MemAvailable:    5287192 kB
Buffers:         2373468 kB
Cached:           613392 kB
SwapCached:        29168 kB
Active:          1411736 kB
Inactive:        3834096 kB
Active(anon):    1141460 kB
Inactive(anon):  1117720 kB
Active(file):     270276 kB
Inactive(file):  2716376 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         833512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             43504 kB
Writeback:           176 kB
AnonPages:       2196900 kB
Mapped:           195416 kB
Shmem:                92 kB
KReclaimable:    2197844 kB
Slab:            2368220 kB
SReclaimable:    2197844 kB
SUnreclaim:       170376 kB
KernelStack:       12688 kB
PageTables:        15724 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9179712 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5836 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    139264 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
