MemTotal:        8025424 kB
MemFree:          266544 kB
MemAvailable:    5243916 kB
Buffers:         1762416 kB
Cached:          1067540 kB
SwapCached:        47956 kB
Active:          1200332 kB
Inactive:        3902756 kB
Active(anon):    1023472 kB
Inactive(anon):  1249960 kB
Active(file):     176860 kB
Inactive(file):  2652796 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         195800 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             57212 kB
Writeback:             0 kB
AnonPages:       2189928 kB
Mapped:           123640 kB
Shmem:               204 kB
KReclaimable:    2350688 kB
Slab:            2527744 kB
SReclaimable:    2350688 kB
SUnreclaim:       177056 kB
KernelStack:       12752 kB
PageTables:        17040 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9584396 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
