MemTotal:        8025424 kB
MemFree:          178924 kB
MemAvailable:    5249844 kB
Buffers:          994916 kB
Cached:          1928384 kB
SwapCached:        41520 kB
Active:          1913200 kB
Inactive:        3283900 kB
Active(anon):    1506404 kB
Inactive(anon):   767564 kB
Active(file):     406796 kB
Inactive(file):  2516336 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         158424 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3600 kB
Writeback:             8 kB
AnonPages:       2198008 kB
Mapped:           128884 kB
Shmem:               196 kB
KReclaimable:    2350760 kB
Slab:            2528692 kB
SReclaimable:    2350760 kB
SUnreclaim:       177932 kB
KernelStack:       13248 kB
PageTables:        18224 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10090016 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
