MemTotal:        8025424 kB
MemFree:          254952 kB
MemAvailable:    5211636 kB
Buffers:         1690924 kB
Cached:          1403124 kB
SwapCached:        30016 kB
Active:          2006184 kB
Inactive:        3423328 kB
Active(anon):    1223352 kB
Inactive(anon):  1112284 kB
Active(file):     782832 kB
Inactive(file):  2311044 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         834280 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             25412 kB
Writeback:           132 kB
AnonPages:       2272960 kB
Mapped:           215740 kB
Shmem:               152 kB
KReclaimable:    2065780 kB
Slab:            2235912 kB
SReclaimable:    2065780 kB
SUnreclaim:       170132 kB
KernelStack:       12688 kB
PageTables:        16328 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9239260 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    141312 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
