MemTotal:        8025424 kB
MemFree:          197948 kB
MemAvailable:    5097524 kB
Buffers:         1360528 kB
Cached:          1721628 kB
SwapCached:        32076 kB
Active:          1540896 kB
Inactive:        3958824 kB
Active(anon):    1280424 kB
Inactive(anon):  1137428 kB
Active(file):     260472 kB
Inactive(file):  2821396 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         836072 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             15008 kB
Writeback:           160 kB
AnonPages:       2354236 kB
Mapped:           217596 kB
Shmem:               212 kB
KReclaimable:    2020680 kB
Slab:            2191460 kB
SReclaimable:    2020680 kB
SUnreclaim:       170780 kB
KernelStack:       12720 kB
PageTables:        16224 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9256144 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    151552 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
