MemTotal:        8025424 kB
MemFree:          253904 kB
MemAvailable:    5136064 kB
Buffers:         1456232 kB
Cached:          1363336 kB
SwapCached:        54696 kB
Active:          1272788 kB
Inactive:        3852536 kB
Active(anon):    1109676 kB
Inactive(anon):  1196348 kB
Active(file):     163112 kB
Inactive(file):  2656188 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         488416 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             54364 kB
Writeback:             0 kB
AnonPages:       2228712 kB
Mapped:           167100 kB
Shmem:               172 kB
KReclaimable:    2265832 kB
Slab:            2441752 kB
SReclaimable:    2265832 kB
SUnreclaim:       175920 kB
KernelStack:       12752 kB
PageTables:        16840 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9318756 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    151552 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
