MemTotal:        8025424 kB
MemFree:          188900 kB
MemAvailable:    5279052 kB
Buffers:         1258104 kB
Cached:          1758340 kB
SwapCached:        44860 kB
Active:          1842392 kB
Inactive:        3402488 kB
Active(anon):    1336536 kB
Inactive(anon):   892204 kB
Active(file):     505856 kB
Inactive(file):  2510284 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         403016 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             60452 kB
Writeback:            72 kB
AnonPages:       2158176 kB
Mapped:           154072 kB
Shmem:               148 kB
KReclaimable:    2276984 kB
Slab:            2453172 kB
SReclaimable:    2276984 kB
SUnreclaim:       176188 kB
KernelStack:       12688 kB
PageTables:        17220 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9588660 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    157696 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
