MemTotal:        8025424 kB
MemFree:          417220 kB
MemAvailable:    5102976 kB
Buffers:         1445836 kB
Cached:          1404652 kB
SwapCached:        32296 kB
Active:          1556944 kB
Inactive:        3725552 kB
Active(anon):    1295512 kB
Inactive(anon):  1136752 kB
Active(file):     261432 kB
Inactive(file):  2588800 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         836072 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23296 kB
Writeback:             0 kB
AnonPages:       2368824 kB
Mapped:           217800 kB
Shmem:               236 kB
KReclaimable:    2038496 kB
Slab:            2208676 kB
SReclaimable:    2038496 kB
SUnreclaim:       170180 kB
KernelStack:       12624 kB
PageTables:        16400 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9257396 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
