MemTotal:        8025424 kB
MemFree:          513848 kB
MemAvailable:    5226964 kB
Buffers:         1448260 kB
Cached:          1208704 kB
SwapCached:        50720 kB
Active:          1067044 kB
Inactive:        3895448 kB
Active(anon):     910056 kB
Inactive(anon):  1395740 kB
Active(file):     156988 kB
Inactive(file):  2499708 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         495664 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             39864 kB
Writeback:             0 kB
AnonPages:       2232704 kB
Mapped:           167916 kB
Shmem:               252 kB
KReclaimable:    2259392 kB
Slab:            2434540 kB
SReclaimable:    2259392 kB
SUnreclaim:       175148 kB
KernelStack:       12656 kB
PageTables:        16680 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9317828 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    151552 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
