MemTotal:        8025424 kB
MemFree:          217368 kB
MemAvailable:    5236572 kB
Buffers:         1144096 kB
Cached:          1863812 kB
SwapCached:        47632 kB
Active:          1529204 kB
Inactive:        3768804 kB
Active(anon):    1010808 kB
Inactive(anon):  1279504 kB
Active(file):     518396 kB
Inactive(file):  2489300 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         500824 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             37252 kB
Writeback:             0 kB
AnonPages:       2220760 kB
Mapped:           192312 kB
Shmem:               236 kB
KReclaimable:    2214480 kB
Slab:            2389548 kB
SReclaimable:    2214480 kB
SUnreclaim:       175068 kB
KernelStack:       12624 kB
PageTables:        16688 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9319332 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    151552 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
