MemTotal:        8025424 kB
MemFree:          101020 kB
MemAvailable:    4951024 kB
Buffers:         1774992 kB
Cached:          1180264 kB
SwapCached:        49508 kB
Active:          2124100 kB
Inactive:        3321132 kB
Active(anon):    1762860 kB
Inactive(anon):   727228 kB
Active(file):     361240 kB
Inactive(file):  2593904 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         729832 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             27652 kB
Writeback:           104 kB
AnonPages:       2409800 kB
Mapped:           227032 kB
Shmem:               264 kB
KReclaimable:    2097832 kB
Slab:            2268984 kB
SReclaimable:    2097832 kB
SUnreclaim:       171152 kB
KernelStack:       13280 kB
PageTables:        17304 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9808904 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
