MemTotal:        8025424 kB
MemFree:          608724 kB
MemAvailable:    5278124 kB
Buffers:         1664548 kB
Cached:           884144 kB
SwapCached:        44500 kB
Active:          1189260 kB
Inactive:        3601336 kB
Active(anon):    1050756 kB
Inactive(anon):  1191328 kB
Active(file):     138504 kB
Inactive(file):  2410008 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         335392 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             29304 kB
Writeback:             0 kB
AnonPages:       2171324 kB
Mapped:           137368 kB
Shmem:               136 kB
KReclaimable:    2323860 kB
Slab:            2499956 kB
SReclaimable:    2323860 kB
SUnreclaim:       176096 kB
KernelStack:       12720 kB
PageTables:        17220 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10377756 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    155648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
