MemTotal:        8025424 kB
MemFree:          228796 kB
MemAvailable:    5108360 kB
Buffers:         1224952 kB
Cached:          1844404 kB
SwapCached:        31836 kB
Active:          2146944 kB
Inactive:        3307080 kB
Active(anon):    1283636 kB
Inactive(anon):  1101236 kB
Active(file):     863308 kB
Inactive(file):  2205844 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         835304 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              6152 kB
Writeback:             0 kB
AnonPages:       2321824 kB
Mapped:           218420 kB
Shmem:               180 kB
KReclaimable:    2013384 kB
Slab:            2183476 kB
SReclaimable:    2013384 kB
SUnreclaim:       170092 kB
KernelStack:       12656 kB
PageTables:        16396 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9820764 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    151552 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
