MemTotal:        8025424 kB
MemFree:          603372 kB
MemAvailable:    5642324 kB
Buffers:         2692424 kB
Cached:           295208 kB
SwapCached:        27496 kB
Active:          1018416 kB
Inactive:        3884428 kB
Active(anon):     796200 kB
Inactive(anon):  1119372 kB
Active(file):     222216 kB
Inactive(file):  2765056 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         833256 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:                40 kB
Writeback:             0 kB
AnonPages:       1853644 kB
Mapped:           191412 kB
Shmem:               128 kB
KReclaimable:    2254652 kB
Slab:            2421924 kB
SReclaimable:    2254652 kB
SUnreclaim:       167272 kB
KernelStack:       12864 kB
PageTables:        15720 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9366260 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5836 kB
VmallocChunk:          0 kB
Percpu:             4680 kB
AnonHugePages:    139264 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
