MemTotal:        8025424 kB
MemFree:          177292 kB
MemAvailable:    5229148 kB
Buffers:         1275784 kB
Cached:          1649644 kB
SwapCached:        46040 kB
Active:          1603500 kB
Inactive:        3598124 kB
Active(anon):    1101560 kB
Inactive(anon):  1174812 kB
Active(file):     501940 kB
Inactive(file):  2423312 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         308576 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             28156 kB
Writeback:             0 kB
AnonPages:       2203560 kB
Mapped:           124436 kB
Shmem:               188 kB
KReclaimable:    2329576 kB
Slab:            2507444 kB
SReclaimable:    2329576 kB
SUnreclaim:       177868 kB
KernelStack:       12800 kB
PageTables:        17500 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10395272 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
