MemTotal:        8025424 kB
MemFree:          115656 kB
MemAvailable:    4675164 kB
Buffers:         1611004 kB
Cached:          2054232 kB
SwapCached:         9540 kB
Active:          2527148 kB
Inactive:        4023596 kB
Active(anon):    1520664 kB
Inactive(anon):  1365336 kB
Active(file):    1006484 kB
Inactive(file):  2658260 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              7900 kB
Writeback:           100 kB
AnonPages:       2777252 kB
Mapped:           127776 kB
Shmem:               400 kB
KReclaimable:    1097736 kB
Slab:            1222720 kB
SReclaimable:    1097736 kB
SUnreclaim:       124984 kB
KernelStack:       12064 kB
PageTables:        15904 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9655452 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
