MemTotal:        8025424 kB
MemFree:          229080 kB
MemAvailable:    4681920 kB
Buffers:         1678120 kB
Cached:          1881752 kB
SwapCached:         9636 kB
Active:          2665060 kB
Inactive:        3780960 kB
Active(anon):    1523616 kB
Inactive(anon):  1363020 kB
Active(file):    1141444 kB
Inactive(file):  2417940 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             21196 kB
Writeback:             0 kB
AnonPages:       2771812 kB
Mapped:           127612 kB
Shmem:               448 kB
KReclaimable:    1096428 kB
Slab:            1221396 kB
SReclaimable:    1096428 kB
SUnreclaim:       124968 kB
KernelStack:       12128 kB
PageTables:        15984 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9088064 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1353728 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
