MemTotal:        8025424 kB
MemFree:          230396 kB
MemAvailable:    4685396 kB
Buffers:         1724720 kB
Cached:          1838112 kB
SwapCached:         9736 kB
Active:          1573580 kB
Inactive:        4875168 kB
Active(anon):    1379732 kB
Inactive(anon):  1506684 kB
Active(file):     193848 kB
Inactive(file):  3368484 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             17496 kB
Writeback:             0 kB
AnonPages:       2771288 kB
Mapped:           127124 kB
Shmem:               452 kB
KReclaimable:    1095640 kB
Slab:            1220972 kB
SReclaimable:    1095640 kB
SUnreclaim:       125332 kB
KernelStack:       12048 kB
PageTables:        16000 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8804040 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1353728 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
