MemTotal:        8025424 kB
MemFree:          260804 kB
MemAvailable:    4686404 kB
Buffers:         1483208 kB
Cached:          2059988 kB
SwapCached:         9028 kB
Active:          2189156 kB
Inactive:        4261824 kB
Active(anon):    1805752 kB
Inactive(anon):  1102308 kB
Active(file):     383404 kB
Inactive(file):  3159516 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             42076 kB
Writeback:             0 kB
AnonPages:       2764908 kB
Mapped:           124404 kB
Shmem:               244 kB
KReclaimable:    1085652 kB
Slab:            1205204 kB
SReclaimable:    1085652 kB
SUnreclaim:       119552 kB
KernelStack:       12112 kB
PageTables:        16072 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9649680 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1339392 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
