MemTotal:        8025424 kB
MemFree:          260716 kB
MemAvailable:    4666500 kB
Buffers:         1298520 kB
Cached:          2221460 kB
SwapCached:         9336 kB
Active:          2046116 kB
Inactive:        4379772 kB
Active(anon):    1485560 kB
Inactive(anon):  1420440 kB
Active(file):     560556 kB
Inactive(file):  2959332 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26000 kB
Writeback:            12 kB
AnonPages:       2761420 kB
Mapped:           124088 kB
Shmem:               308 kB
KReclaimable:    1088868 kB
Slab:            1212904 kB
SReclaimable:    1088868 kB
SUnreclaim:       124036 kB
KernelStack:       12112 kB
PageTables:        16008 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794488 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1349632 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
