MemTotal:        8025424 kB
MemFree:          142140 kB
MemAvailable:    4671884 kB
Buffers:         1661576 kB
Cached:          1974720 kB
SwapCached:         9592 kB
Active:          2623308 kB
Inactive:        3905704 kB
Active(anon):    1530304 kB
Inactive(anon):  1363028 kB
Active(file):    1093004 kB
Inactive(file):  2542676 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              8992 kB
Writeback:             0 kB
AnonPages:       2779508 kB
Mapped:           128672 kB
Shmem:               468 kB
KReclaimable:    1097036 kB
Slab:            1222216 kB
SReclaimable:    1097036 kB
SUnreclaim:       125180 kB
KernelStack:       12192 kB
PageTables:        16328 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9657996 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1355776 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
