MemTotal:        8025424 kB
MemFree:          191404 kB
MemAvailable:    4685584 kB
Buffers:         1994160 kB
Cached:          1608008 kB
SwapCached:         9828 kB
Active:          1590012 kB
Inactive:        4912216 kB
Active(anon):    1395840 kB
Inactive(anon):  1504712 kB
Active(file):     194172 kB
Inactive(file):  3407504 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             19112 kB
Writeback:             0 kB
AnonPages:       2784132 kB
Mapped:           128768 kB
Shmem:               464 kB
KReclaimable:    1095476 kB
Slab:            1221320 kB
SReclaimable:    1095476 kB
SUnreclaim:       125844 kB
KernelStack:       12128 kB
PageTables:        16236 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9670920 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1355776 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
