MemTotal:        8025424 kB
MemFree:          167884 kB
MemAvailable:    4683420 kB
Buffers:         1596916 kB
Cached:          2024580 kB
SwapCached:         9540 kB
Active:          2524620 kB
Inactive:        3980080 kB
Active(anon):    1518136 kB
Inactive(anon):  1365340 kB
Active(file):    1006484 kB
Inactive(file):  2614740 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               776 kB
Writeback:           320 kB
AnonPages:       2773984 kB
Mapped:           127592 kB
Shmem:               404 kB
KReclaimable:    1097284 kB
Slab:            1222632 kB
SReclaimable:    1097284 kB
SUnreclaim:       125348 kB
KernelStack:       12128 kB
PageTables:        16824 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10704028 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
