MemTotal:        8025424 kB
MemFree:          231912 kB
MemAvailable:    4414304 kB
Buffers:         1574480 kB
Cached:          1742800 kB
SwapCached:          836 kB
Active:          1447688 kB
Inactive:        5013540 kB
Active(anon):    1262364 kB
Inactive(anon):  1881952 kB
Active(file):     185324 kB
Inactive(file):  3131588 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         979044 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             36048 kB
Writeback:           228 kB
AnonPages:       3052460 kB
Mapped:           167484 kB
Shmem:               296 kB
KReclaimable:    1068452 kB
Slab:            1189640 kB
SReclaimable:    1068452 kB
SUnreclaim:       121188 kB
KernelStack:       12032 kB
PageTables:        15924 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8798076 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1507328 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
