MemTotal:        8025424 kB
MemFree:          233776 kB
MemAvailable:    4359748 kB
Buffers:         1640432 kB
Cached:          1614876 kB
SwapCached:          844 kB
Active:          1523760 kB
Inactive:        4968916 kB
Active(anon):    1355788 kB
Inactive(anon):  1881916 kB
Active(file):     167972 kB
Inactive(file):  3087000 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         979044 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             15868 kB
Writeback:            32 kB
AnonPages:       3143728 kB
Mapped:           176448 kB
Shmem:               300 kB
KReclaimable:    1073972 kB
Slab:            1194888 kB
SReclaimable:    1073972 kB
SUnreclaim:       120916 kB
KernelStack:       12592 kB
PageTables:        16364 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9328184 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1505280 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
