MemTotal:        8025424 kB
MemFree:          211064 kB
MemAvailable:    4676804 kB
Buffers:         1390960 kB
Cached:          2190348 kB
SwapCached:         9268 kB
Active:          1978156 kB
Inactive:        4509012 kB
Active(anon):    1469128 kB
Inactive(anon):  1437056 kB
Active(file):     509028 kB
Inactive(file):  3071956 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             34400 kB
Writeback:             0 kB
AnonPages:       2763532 kB
Mapped:           124912 kB
Shmem:               276 kB
KReclaimable:    1087728 kB
Slab:            1211732 kB
SReclaimable:    1087728 kB
SUnreclaim:       124004 kB
KernelStack:       12096 kB
PageTables:        16176 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9649672 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1337344 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
