MemTotal:        8025424 kB
MemFree:          296640 kB
MemAvailable:    4679288 kB
Buffers:         1316108 kB
Cached:          2181496 kB
SwapCached:         9320 kB
Active:          2001964 kB
Inactive:        4403884 kB
Active(anon):    1473216 kB
Inactive(anon):  1435216 kB
Active(file):     528748 kB
Inactive(file):  2968668 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26408 kB
Writeback:            16 kB
AnonPages:       2765152 kB
Mapped:           124148 kB
Shmem:               312 kB
KReclaimable:    1088204 kB
Slab:            1212256 kB
SReclaimable:    1088204 kB
SUnreclaim:       124052 kB
KernelStack:       12080 kB
PageTables:        16124 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794424 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1347584 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
