MemTotal:        8025424 kB
MemFree:          221320 kB
MemAvailable:    5283812 kB
Buffers:         1193872 kB
Cached:          1724108 kB
SwapCached:        45060 kB
Active:          2018408 kB
Inactive:        3126600 kB
Active(anon):    1567280 kB
Inactive(anon):   659980 kB
Active(file):     451128 kB
Inactive(file):  2466620 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         179008 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             50388 kB
Writeback:             0 kB
AnonPages:       2150208 kB
Mapped:           119636 kB
Shmem:               164 kB
KReclaimable:    2347716 kB
Slab:            2525276 kB
SReclaimable:    2347716 kB
SUnreclaim:       177560 kB
KernelStack:       12800 kB
PageTables:        17288 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9568248 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
