MemTotal:        8025424 kB
MemFree:          230144 kB
MemAvailable:    5301184 kB
Buffers:         1244300 kB
Cached:          1752072 kB
SwapCached:        44944 kB
Active:          1775512 kB
Inactive:        3444824 kB
Active(anon):    1334500 kB
Inactive(anon):   889660 kB
Active(file):     441012 kB
Inactive(file):  2555164 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         403800 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             32000 kB
Writeback:            12 kB
AnonPages:       2153604 kB
Mapped:           153956 kB
Shmem:               148 kB
KReclaimable:    2277836 kB
Slab:            2454248 kB
SReclaimable:    2277836 kB
SUnreclaim:       176412 kB
KernelStack:       12720 kB
PageTables:        16708 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9326964 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    157696 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
