MemTotal:        8025424 kB
MemFree:          420228 kB
MemAvailable:    5264068 kB
Buffers:         1068308 kB
Cached:          1762384 kB
SwapCached:        47340 kB
Active:          1332936 kB
Inactive:        3766964 kB
Active(anon):     957444 kB
Inactive(anon):  1312200 kB
Active(file):     375492 kB
Inactive(file):  2454764 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         499032 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             45960 kB
Writeback:             0 kB
AnonPages:       2200508 kB
Mapped:           192076 kB
Shmem:               224 kB
KReclaimable:    2216556 kB
Slab:            2390928 kB
SReclaimable:    2216556 kB
SUnreclaim:       174372 kB
KernelStack:       12640 kB
PageTables:        16816 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9314580 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    149504 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
