MemTotal:        8025424 kB
MemFree:          310232 kB
MemAvailable:    5296720 kB
Buffers:         1829688 kB
Cached:          1041788 kB
SwapCached:        47028 kB
Active:          1800980 kB
Inactive:        3321656 kB
Active(anon):    1660236 kB
Inactive(anon):   591092 kB
Active(file):     140744 kB
Inactive(file):  2730564 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         397608 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             44292 kB
Writeback:            96 kB
AnonPages:       2178816 kB
Mapped:           156116 kB
Shmem:               164 kB
KReclaimable:    2318152 kB
Slab:            2495708 kB
SReclaimable:    2318152 kB
SUnreclaim:       177556 kB
KernelStack:       12720 kB
PageTables:        17100 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10326736 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    155648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
