MemTotal:        8025424 kB
MemFree:          355592 kB
MemAvailable:    5223936 kB
Buffers:         1720460 kB
Cached:          1027104 kB
SwapCached:        47788 kB
Active:          1205940 kB
Inactive:        3778468 kB
Active(anon):    1065392 kB
Inactive(anon):  1171612 kB
Active(file):     140548 kB
Inactive(file):  2606856 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         330512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             11832 kB
Writeback:             0 kB
AnonPages:       2162900 kB
Mapped:           136896 kB
Shmem:               140 kB
KReclaimable:    2323912 kB
Slab:            2500952 kB
SReclaimable:    2323912 kB
SUnreclaim:       177040 kB
KernelStack:       12736 kB
PageTables:        17228 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10378880 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
