MemTotal:        8025424 kB
MemFree:          255676 kB
MemAvailable:    5282748 kB
Buffers:         1213640 kB
Cached:          1683056 kB
SwapCached:        45660 kB
Active:          1471060 kB
Inactive:        3679352 kB
Active(anon):    1078104 kB
Inactive(anon):  1175660 kB
Active(file):     392956 kB
Inactive(file):  2503692 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         306272 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              1740 kB
Writeback:             0 kB
AnonPages:       2181268 kB
Mapped:           120036 kB
Shmem:               148 kB
KReclaimable:    2333396 kB
Slab:            2512112 kB
SReclaimable:    2333396 kB
SUnreclaim:       178716 kB
KernelStack:       12848 kB
PageTables:        17192 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9536732 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    153600 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
