MemTotal:        8025424 kB
MemFree:           93576 kB
MemAvailable:    5188604 kB
Buffers:         1267968 kB
Cached:          1754564 kB
SwapCached:        45008 kB
Active:          2097212 kB
Inactive:        3263676 kB
Active(anon):    1446472 kB
Inactive(anon):   892072 kB
Active(file):     650740 kB
Inactive(file):  2371604 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         404296 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             12164 kB
Writeback:             0 kB
AnonPages:       2267856 kB
Mapped:           162764 kB
Shmem:               148 kB
KReclaimable:    2275656 kB
Slab:            2451972 kB
SReclaimable:    2275656 kB
SUnreclaim:       176316 kB
KernelStack:       13328 kB
PageTables:        17584 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9871776 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        5832 kB
VmallocChunk:          0 kB
Percpu:             4960 kB
AnonHugePages:    157696 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
