MemTotal:        8025424 kB
MemFree:          281884 kB
MemAvailable:    4909244 kB
Buffers:          751860 kB
Cached:          2810388 kB
SwapCached:        11272 kB
Active:          1692420 kB
Inactive:        4536300 kB
Active(anon):    1475100 kB
Inactive(anon):  1192044 kB
Active(file):     217320 kB
Inactive(file):  3344256 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             15840 kB
Writeback:             0 kB
AnonPages:       2552256 kB
Mapped:           335704 kB
Shmem:               600 kB
KReclaimable:    1268756 kB
Slab:            1404476 kB
SReclaimable:    1268756 kB
SUnreclaim:       135720 kB
KernelStack:       12352 kB
PageTables:        14940 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8775216 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4840 kB
AnonHugePages:    479232 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
