MemTotal:        8025424 kB
MemFree:          322908 kB
MemAvailable:    4982744 kB
Buffers:          861432 kB
Cached:          2774756 kB
SwapCached:         9948 kB
Active:          1936144 kB
Inactive:        4301064 kB
Active(anon):    1714140 kB
Inactive(anon):   887440 kB
Active(file):     222004 kB
Inactive(file):  3413624 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             20912 kB
Writeback:             0 kB
AnonPages:       2483464 kB
Mapped:           324004 kB
Shmem:               560 kB
KReclaimable:    1227180 kB
Slab:            1361252 kB
SReclaimable:    1227180 kB
SUnreclaim:       134072 kB
KernelStack:       12272 kB
PageTables:        15028 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9046948 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
