MemTotal:        8025424 kB
MemFree:          195036 kB
MemAvailable:    5266512 kB
Buffers:         2644996 kB
Cached:           954544 kB
SwapCached:         9296 kB
Active:          1823736 kB
Inactive:        4037892 kB
Active(anon):    1536296 kB
Inactive(anon):   726380 kB
Active(file):     287440 kB
Inactive(file):  3311512 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             43028 kB
Writeback:             0 kB
AnonPages:       2139732 kB
Mapped:           308920 kB
Shmem:               572 kB
KReclaimable:    1675496 kB
Slab:            1817132 kB
SReclaimable:    1675496 kB
SUnreclaim:       141636 kB
KernelStack:       12272 kB
PageTables:        14328 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9084256 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    421888 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
