MemTotal:        8025424 kB
MemFree:          259028 kB
MemAvailable:    5278356 kB
Buffers:         2255252 kB
Cached:          1493876 kB
SwapCached:         9772 kB
Active:          1558080 kB
Inactive:        4494972 kB
Active(anon):    1371408 kB
Inactive(anon):   933160 kB
Active(file):     186672 kB
Inactive(file):  3561812 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             20104 kB
Writeback:            48 kB
AnonPages:       2181952 kB
Mapped:           311352 kB
Shmem:               332 kB
KReclaimable:    1473816 kB
Slab:            1610216 kB
SReclaimable:    1473816 kB
SUnreclaim:       136400 kB
KernelStack:       12240 kB
PageTables:        14404 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8540888 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    436224 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
