MemTotal:        8025424 kB
MemFree:          234480 kB
MemAvailable:    5215220 kB
Buffers:         2720908 kB
Cached:           669020 kB
SwapCached:         9264 kB
Active:          3346468 kB
Inactive:        2404644 kB
Active(anon):    1691060 kB
Inactive(anon):   670612 kB
Active(file):    1655408 kB
Inactive(file):  1734032 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             11008 kB
Writeback:           136 kB
AnonPages:       2247516 kB
Mapped:           313368 kB
Shmem:               540 kB
KReclaimable:    1794272 kB
Slab:            1937464 kB
SReclaimable:    1794272 kB
SUnreclaim:       143192 kB
KernelStack:       12464 kB
PageTables:        14148 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8672112 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6128 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    468992 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
