MemTotal:        8025424 kB
MemFree:          293996 kB
MemAvailable:    5494216 kB
Buffers:         2834936 kB
Cached:           524076 kB
SwapCached:         9256 kB
Active:          1751200 kB
Inactive:        3701416 kB
Active(anon):    1421676 kB
Inactive(anon):   672500 kB
Active(file):     329524 kB
Inactive(file):  3028916 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            137532 kB
Writeback:             0 kB
AnonPages:       1980240 kB
Mapped:           310404 kB
Shmem:               572 kB
KReclaimable:    2044752 kB
Slab:            2188376 kB
SReclaimable:    2044752 kB
SUnreclaim:       143624 kB
KernelStack:       12336 kB
PageTables:        13844 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8666840 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4640 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
