MemTotal:        8025424 kB
MemFree:          220896 kB
MemAvailable:    5117580 kB
Buffers:         1360864 kB
Cached:          2494232 kB
SwapCached:         9888 kB
Active:          1792352 kB
Inactive:        4531560 kB
Active(anon):    1573548 kB
Inactive(anon):   896476 kB
Active(file):     218804 kB
Inactive(file):  3635084 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38848 kB
Writeback:             0 kB
AnonPages:       2346404 kB
Mapped:           324300 kB
Shmem:               492 kB
KReclaimable:    1245768 kB
Slab:            1380388 kB
SReclaimable:    1245768 kB
SUnreclaim:       134620 kB
KernelStack:       12336 kB
PageTables:        15100 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9883724 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    444416 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
