MemTotal:        8025424 kB
MemFree:          215256 kB
MemAvailable:    5217388 kB
Buffers:         2008180 kB
Cached:          1794524 kB
SwapCached:         9804 kB
Active:          1574960 kB
Inactive:        4543424 kB
Active(anon):    1387204 kB
Inactive(anon):   928876 kB
Active(file):     187756 kB
Inactive(file):  3614548 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             19676 kB
Writeback:             0 kB
AnonPages:       2191360 kB
Mapped:           310628 kB
Shmem:               376 kB
KReclaimable:    1402800 kB
Slab:            1537752 kB
SReclaimable:    1402800 kB
SUnreclaim:       134952 kB
KernelStack:       12240 kB
PageTables:        14352 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8559172 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    421888 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
