MemTotal:        8025424 kB
MemFree:          122588 kB
MemAvailable:    5063656 kB
Buffers:         1538308 kB
Cached:          2342508 kB
SwapCached:         9876 kB
Active:          1753472 kB
Inactive:        4577984 kB
Active(anon):    1540948 kB
Inactive(anon):   910468 kB
Active(file):     212524 kB
Inactive(file):  3667516 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             10808 kB
Writeback:           144 kB
AnonPages:       2327852 kB
Mapped:           341240 kB
Shmem:               448 kB
KReclaimable:    1264000 kB
Slab:            1398892 kB
SReclaimable:    1264000 kB
SUnreclaim:       134892 kB
KernelStack:       12752 kB
PageTables:        15912 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10091292 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    438272 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
